Mean_P, SD_P
1.390228271484375000e-01,3.558957222000490361e+01
1.898956298828125000e-01,4.861291035868307375e+01
2.042541503906250000e-01,5.228866356459070630e+01
1.958618164062500000e-01,5.014024245593052598e+01
1.910247802734375000e-01,4.890197065330277582e+01
1.974792480468750000e-01,5.055430179687234471e+01
2.130279541015625000e-01,5.453474017818997055e+01
2.243804931640625000e-01,5.744096800517752399e+01
1.497802734375000000e-01,3.834345745928748528e+01
2.114410400390625000e-01,5.412849327764332941e+01
2.490386962890625000e-01,6.375341984444081334e+01
1.856384277343750000e-01,4.752307492356268170e+01
2.143402099609375000e-01,5.487067511518047525e+01
2.154541015625000000e-01,5.515582918960258496e+01
1.986083984375000000e-01,5.084336209149200414e+01
1.968078613281250000e-01,5.038242810817949646e+01
1.398468017578125000e-01,3.580050811067338401e+01
1.887512207031250000e-01,4.831994384386577934e+01
1.893157958984375000e-01,4.846447399117563748e+01
2.022552490234375000e-01,5.177694871870978943e+01
2.102661132812500000e-01,5.382771432243087162e+01
2.140350341796875000e-01,5.479255071122917542e+01
2.330627441406250000e-01,5.966360729759139758e+01
2.083282470703125000e-01,5.333162435734023177e+01
2.147521972656250000e-01,5.497614306051465149e+01
1.857147216796875000e-01,4.754260602455052975e+01
2.059326171875000000e-01,5.271834778632268836e+01
1.993713378906250000e-01,5.103867310137025015e+01
2.080841064453125000e-01,5.326912483417923028e+01
2.108917236328125000e-01,5.398786935053099967e+01
1.634368896484375000e-01,4.183952453610718436e+01
2.129669189453125000e-01,5.451911529739968643e+01
1.910247802734375000e-01,4.890197065330277582e+01
2.059326171875000000e-01,5.271834778632268836e+01
2.222595214843750000e-01,5.689800339771610282e+01
2.008819580078125000e-01,5.142538890092907877e+01
2.048645019531250000e-01,5.244491237249328464e+01
1.745300292968750000e-01,4.467934661973616528e+01
2.089080810546875000e-01,5.348006072484768225e+01
2.116088867187500000e-01,5.417146169981649706e+01
2.100067138671875000e-01,5.376130857907229199e+01
2.155303955078125000e-01,5.517536029059044722e+01
1.980133056640625000e-01,5.069101950378706078e+01
1.693725585937500000e-01,4.335904419295955137e+01
1.484985351562500000e-01,3.801533496269210133e+01
2.261047363281250000e-01,5.788237088750223336e+01
2.070159912109375000e-01,5.299568942034976260e+01
1.730346679687500000e-01,4.429653704037489348e+01
2.374725341796875000e-01,6.079250493468736494e+01
1.919708251953125000e-01,4.914415630555176051e+01
1.948242187500000000e-01,4.987461948249618615e+01
1.955261230468750000e-01,5.005430561158416225e+01
2.319030761718750000e-01,5.936673456257652504e+01
2.177276611328125000e-01,5.573785599903963828e+01
2.131805419921875000e-01,5.457380238016560270e+01
1.895904541015625000e-01,4.853478595473178814e+01
1.789093017578125000e-01,4.580043181643699057e+01
2.100982666015625000e-01,5.378474590025769686e+01
1.914062500000000000e-01,4.899962615824186685e+01
2.033691406250000000e-01,5.206210279313198441e+01
2.196960449218750000e-01,5.624175840452538466e+01
2.244567871093750000e-01,5.746049910616534362e+01
1.851806640625000000e-01,4.740588831763574973e+01
2.226104736328125000e-01,5.698784646226009443e+01
2.041778564453125000e-01,5.226913246360286536e+01
1.951599121093750000e-01,4.996055632684260672e+01
1.040191650390625000e-01,2.662870308679327280e+01
1.994018554687500000e-01,5.104648554176535669e+01
2.060546875000000000e-01,5.274959754790323530e+01
2.278289794921875000e-01,5.832377376982697115e+01
2.080383300781250000e-01,5.325740617358654561e+01
2.190704345703125000e-01,5.608160337642523530e+01
1.958007812500000000e-01,5.012461757514027738e+01
1.862030029296875000e-01,4.766760507087253984e+01
2.113342285156250000e-01,5.410114973626033219e+01
2.113952636718750000e-01,5.411677461705060921e+01
1.917419433593750000e-01,4.908556300258828742e+01
2.084045410156250000e-01,5.335115545832805850e+01
2.120513916015625000e-01,5.428474208554587932e+01
1.948394775390625000e-01,4.987852570269378560e+01
2.292327880859375000e-01,5.868314602800281676e+01
2.067260742187500000e-01,5.292147123659604091e+01
1.874084472656250000e-01,4.797619646648009706e+01
1.610107421875000000e-01,4.121843552469453442e+01
2.220916748046875000e-01,5.685503497554294228e+01
3.038024902343750000e-01,7.777284413349772763e+01
2.116699218750000000e-01,5.418708658060675987e+01
2.098999023437500000e-01,5.373396503768933741e+01
1.951446533203125000e-01,4.995665010664503569e+01
1.834564208984375000e-01,4.696448543531109010e+01
1.951141357421875000e-01,4.994883766624987942e+01
1.883697509765625000e-01,4.822228833892661726e+01
1.934967041015625000e-01,4.953477832530815306e+01
1.810913085937500000e-01,4.635902130468864613e+01
2.241210937500000000e-01,5.737456226181892305e+01
1.868133544921875000e-01,4.782385387877514660e+01
1.669158935546875000e-01,4.273014274115175226e+01
2.261047363281250000e-01,5.788237088750223336e+01
2.298126220703125000e-01,5.883158239551023883e+01
2.659606933593750000e-01,6.808541804353920668e+01
2.091674804687500000e-01,5.354646646820626898e+01
2.300872802734375000e-01,5.890189435906642501e+01
1.949462890625000000e-01,4.990586924407666203e+01
2.380371093750000000e-01,6.093703508199722307e+01
1.991271972656250000e-01,5.097617357820919182e+01
2.337341308593750000e-01,5.983548098628421030e+01
1.973876953125000000e-01,5.053086447568689010e+01
2.033233642578125000e-01,5.205038413253927132e+01
2.086181640625000000e-01,5.340584254109394635e+01
2.181243896484375000e-01,5.583941772417629323e+01
2.080383300781250000e-01,5.325740617358654561e+01
2.092285156250000000e-01,5.356209134899653179e+01
1.517333984375000000e-01,3.884345364457566774e+01
1.665039062500000000e-01,4.262467479581754759e+01
1.844482421875000000e-01,4.721838974815268131e+01
1.909179687500000000e-01,4.887462711191982123e+01
1.949310302734375000e-01,4.990196302387914074e+01
2.220458984375000000e-01,5.684331631495020076e+01
2.155151367187500000e-01,5.517145407039286198e+01
1.984710693359375000e-01,5.080820610971397855e+01
2.250213623046875000e-01,5.760502925347521597e+01
1.741333007812500000e-01,4.457778489459949611e+01
2.417755126953125000e-01,6.189405903040040613e+01
1.740264892578125000e-01,4.455044135321656995e+01
1.905670166015625000e-01,4.878478404737587937e+01
1.965942382812500000e-01,5.032774102541359440e+01
2.256774902343750000e-01,5.777299672197042213e+01
2.295684814453125000e-01,5.876908287234923733e+01
2.077331542968750000e-01,5.317928176963530262e+01
1.920013427734375000e-01,4.915196874594686705e+01
1.972045898437500000e-01,5.048398983331615142e+01
1.814422607421875000e-01,4.644886436923260220e+01
1.996154785156250000e-01,5.110117262453123743e+01
1.943359375000000000e-01,4.974962043617414054e+01
1.922302246093750000e-01,4.921056204891033303e+01
1.996765136718750000e-01,5.111679750532151445e+01
1.745758056640625000e-01,4.469106528032887837e+01
2.275848388671875000e-01,5.826127424666593413e+01
2.025756835937500000e-01,5.185897934285865318e+01
2.137451171875000000e-01,5.471833252747542531e+01
2.294311523437500000e-01,5.873392689057116201e+01
1.765289306640625000e-01,4.519106146561706083e+01
1.707305908203125000e-01,4.370669779054275494e+01
2.229461669921875000e-01,5.707378330660651500e+01
2.037353515625000000e-01,5.215585207787348310e+01
1.894683837890625000e-01,4.850353619315124831e+01
2.052307128906250000e-01,5.253866165723479753e+01
2.078552246093750000e-01,5.321053153121579271e+01
2.125396728515625000e-01,5.440974113186789651e+01
1.838073730468750000e-01,4.705432849985506749e+01
2.299499511718750000e-01,5.886673837728834258e+01
1.759338378906250000e-01,4.503871887791206774e+01
2.346649169921875000e-01,6.007376041833560976e+01
2.148132324218750000e-01,5.499176794130492851e+01
1.957244873046875000e-01,5.010508647415248618e+01
1.987457275390625000e-01,5.087851807327015052e+01
2.072143554687500000e-01,5.304647028291808653e+01
2.172851562500000000e-01,5.562457561331028444e+01
1.933746337890625000e-01,4.950352856372761323e+01
1.865081787109375000e-01,4.774572947482384677e+01
2.119598388671875000e-01,5.426130476436047445e+01
1.555480957031250000e-01,3.982000869396664200e+01
2.184906005859375000e-01,5.593316700891781323e+01
1.992797851562500000e-01,5.101523578018484528e+01
2.241668701171875000e-01,5.738628092241164325e+01
2.099609375000000000e-01,5.374958991847960021e+01
1.996459960937500000e-01,5.110898506492637949e+01
2.168884277343750000e-01,5.552301388817360106e+01
2.115173339843750000e-01,5.414802437863109930e+01
2.166595458984375000e-01,5.546442058521018481e+01
2.472534179687500000e-01,6.329639208132582695e+01
1.934814453125000000e-01,4.953087210511052518e+01
2.072448730468750000e-01,5.305428272331325701e+01
1.838989257812500000e-01,4.707776582104040841e+01
1.714324951171875000e-01,4.388638391963068841e+01
1.886291503906250000e-01,4.828869408228524662e+01
1.917266845703125000e-01,4.908165678239068086e+01
2.088470458984375000e-01,5.346443584405745497e+01
1.959228515625000000e-01,5.015586733672075326e+01
2.032928466796875000e-01,5.204257169214417189e+01
2.637329101562500000e-01,6.751510989469485935e+01
2.075653076171875000e-01,5.313631334746209944e+01
2.295227050781250000e-01,5.875736421175655266e+01
1.683044433593750000e-01,4.308560877913010501e+01
2.050933837890625000e-01,5.250350567545670799e+01
1.876678466796875000e-01,4.804260220983871221e+01
1.819763183593750000e-01,4.658558207614738222e+01
2.054443359375000000e-01,5.259334874000064275e+01
1.926422119140625000e-01,4.931602999424452349e+01
1.786804199218750000e-01,4.574183851347355301e+01
1.941680908203125000e-01,4.970665201400094446e+01
2.240600585937500000e-01,5.735893738102866024e+01
1.930236816406250000e-01,4.941368549918365716e+01
1.902160644531250000e-01,4.869494098283191619e+01
1.699523925781250000e-01,4.350748056046698764e+01
1.986083984375000000e-01,5.084336209149200414e+01
1.943054199218750000e-01,4.974180799577901269e+01
1.159667968750000000e-01,2.968727350148582644e+01
1.596679687500000000e-01,4.087468814730890898e+01
2.028808593750000000e-01,5.193710374680993880e+01
1.862792968750000000e-01,4.768713617186039500e+01
2.205505371093750000e-01,5.646050673558897870e+01
2.795104980468750000e-01,7.155414157897598670e+01
2.400817871093750000e-01,6.146046858847080330e+01
1.840362548828125000e-01,4.711292180281852637e+01
2.243041992187500000e-01,5.742143690418968305e+01
2.559967041015625000e-01,6.553465625452993493e+01
1.880950927734375000e-01,4.815197637537050213e+01
2.066345214843750000e-01,5.289803391541064315e+01
2.144165039062500000e-01,5.489020621616825935e+01
2.389373779296875000e-01,6.116750207365346625e+01
2.190551757812500000e-01,5.607769715622769269e+01
1.994781494140625000e-01,5.106601664275316210e+01
2.160034179687500000e-01,5.529645311671490759e+01
1.826324462890625000e-01,4.675354954464260970e+01
2.064056396484375000e-01,5.283944061244719848e+01
2.030487060546875000e-01,5.198007216898313487e+01
1.913757324218750000e-01,4.899181371784673900e+01
2.058563232421875000e-01,5.269881668533488295e+01
1.829071044921875000e-01,4.682386150819878168e+01
1.777648925781250000e-01,4.550746530161971748e+01
1.747131347656250000e-01,4.472622126210695370e+01
2.295989990234375000e-01,5.877689531274434387e+01
2.139282226562500000e-01,5.476520716984621373e+01
1.646270751953125000e-01,4.214420971151716344e+01
1.850585937500000000e-01,4.737463855605528096e+01
2.269897460937500000e-01,5.810893165896093393e+01
2.296295166015625000e-01,5.878470775313952146e+01
2.271270751953125000e-01,5.814408764073903768e+01
1.969757080078125000e-01,5.042539653035271385e+01
2.054443359375000000e-01,5.259334874000064275e+01
2.206115722656250000e-01,5.647613161637919887e+01
2.055053710937500000e-01,5.260897362079092687e+01
2.207641601562500000e-01,5.651519381835485234e+01
2.022399902343750000e-01,5.177304249851223261e+01
1.992492675781250000e-01,5.100742333978972454e+01
2.231445312500000000e-01,5.712456416917483182e+01
1.670684814453125000e-01,4.276920494312739152e+01
2.370605468750000000e-01,6.068703698935313184e+01
2.008666992187500000e-01,5.142148268073149353e+01
2.078247070312500000e-01,5.320271909082064354e+01
2.171936035156250000e-01,5.560113829212487957e+01
1.352386474609375000e-01,3.462082961100905720e+01
2.104797363281250000e-01,5.388240140519677368e+01
1.715850830078125000e-01,4.392544612160634188e+01
2.437286376953125000e-01,6.239405521568858859e+01
1.882171630859375000e-01,4.818322613695098511e+01
2.068481445312500000e-01,5.295272099817655231e+01
1.597900390625000000e-01,4.090593790888942038e+01
1.924133300781250000e-01,4.925743669128108593e+01
1.921386718750000000e-01,4.918712472772493527e+01
2.345275878906250000e-01,6.003860443655753443e+01
2.254791259765625000e-01,5.772221585940208399e+01
2.484436035156250000e-01,6.360107725673579893e+01
2.100372314453125000e-01,5.376912101946741274e+01
1.616821289062500000e-01,4.139030921338733293e+01
1.268920898437500000e-01,3.248412716294158287e+01
1.907958984375000000e-01,4.884337735033927430e+01
1.807708740234375000e-01,4.627699068053978237e+01
2.061462402343750000e-01,5.277303486908859753e+01
1.937408447265625000e-01,4.959727784846915455e+01
1.951599121093750000e-01,4.996055632684260672e+01
1.588745117187500000e-01,4.067156469703557065e+01
1.766204833984375000e-01,4.521449878680241596e+01
1.487884521484375000e-01,3.808955314644581591e+01
2.207794189453125000e-01,5.651910003855241627e+01
1.915893554687500000e-01,4.904650080061262685e+01
1.771545410156250000e-01,4.535121649371713914e+01
2.021026611328125000e-01,5.173788651673417860e+01
2.236175537109375000e-01,5.724565699529931351e+01
2.208099365234375000e-01,5.652691247894752280e+01
2.313842773437500000e-01,5.923392307585934446e+01
2.048187255859375000e-01,5.243319371190053602e+01
2.206420898437500000e-01,5.648394405677434094e+01
2.041015625000000000e-01,5.224960136261505284e+01
2.124328613281250000e-01,5.438239759048495614e+01
2.218627929687500000e-01,5.679644167257945497e+01
1.897125244140625000e-01,4.856603571631224980e+01
2.021636962890625000e-01,5.175351139752443430e+01
2.105407714843750000e-01,5.389802628598700807e+01
1.912078857421875000e-01,4.894884529567351450e+01
2.171783447265625000e-01,5.559723207192734407e+01
2.014465332031250000e-01,5.156991904823896533e+01
2.019042968750000000e-01,5.168710565416584757e+01
1.948699951171875000e-01,4.988633814308891345e+01
1.973266601562500000e-01,5.051523959489666282e+01
2.462768554687500000e-01,6.304639398868173572e+01
2.288818359375000000e-01,5.859330296345883937e+01
1.927947998046875000e-01,4.935509219622021249e+01
2.369995117187500000e-01,6.067141210856286904e+01
2.202301025390625000e-01,5.637847611144015048e+01
1.954345703125000000e-01,5.003086829039870764e+01
2.045745849609375000e-01,5.237069418873957005e+01
1.938629150390625000e-01,4.962852761004969437e+01
2.317962646484375000e-01,5.933939102119357045e+01
2.426757812500000000e-01,6.212452602205665642e+01
1.927185058593750000e-01,4.933556109523237865e+01
2.025299072265625000e-01,5.184726068226597562e+01
1.977691650390625000e-01,5.062851998062605929e+01
1.817016601562500000e-01,4.651527011259120314e+01
1.917114257812500000e-01,4.907775056219313825e+01
2.047119140625000000e-01,5.240585017051757433e+01
2.191467285156250000e-01,5.610113447741306203e+01
1.730804443359375000e-01,4.430825570096761368e+01
2.081298828125000000e-01,5.328084349477190074e+01
2.180328369140625000e-01,5.581598040299089547e+01
1.699218750000000000e-01,4.349966812007186689e+01
1.867065429687500000e-01,4.779651033739217070e+01
1.965484619140625000e-01,5.031602236482088841e+01
2.188568115234375000e-01,5.602691629365934034e+01
1.727447509765625000e-01,4.422231885662120021e+01
2.048645019531250000e-01,5.244491237249328464e+01
1.956787109375000000e-01,5.009336781355973045e+01
1.990203857421875000e-01,5.094883003682624434e+01
2.227478027343750000e-01,5.702300244403814844e+01
2.156219482421875000e-01,5.519879761177579525e+01
2.194366455078125000e-01,5.617535266116681214e+01
2.179260253906250000e-01,5.578863686160798352e+01
2.089538574218750000e-01,5.349177938544038113e+01
1.936492919921875000e-01,4.957384052728377810e+01
2.086486816406250000e-01,5.341365498148911684e+01
2.128601074218750000e-01,5.449177175601674605e+01
1.764984130859375000e-01,4.518324902522193298e+01
2.276916503906250000e-01,5.828861778804889582e+01
2.165832519531250000e-01,5.544488948422237229e+01
2.138671875000000000e-01,5.474958228905596513e+01
2.934417724609375000e-01,7.512052061935185066e+01
1.803588867187500000e-01,4.617152273520557770e+01
1.881866455078125000e-01,4.817541369655589278e+01
2.061004638671875000e-01,5.276131620849592707e+01
2.159271240234375000e-01,5.527692201572706665e+01
2.106170654296875000e-01,5.391755738697482059e+01
2.114868164062500000e-01,5.414021193823598566e+01
2.337493896484375000e-01,5.983938720648175291e+01
2.288818359375000000e-01,5.859330296345883937e+01
2.092437744140625000e-01,5.356599756919407440e+01
2.114105224609375000e-01,5.412068083724820156e+01
2.211456298828125000e-01,5.661284932329398600e+01
2.225799560546875000e-01,5.698003402186495947e+01
1.938018798828125000e-01,4.961290272925943867e+01
1.716613769531250000e-01,4.394497722259414729e+01
1.993560791015625000e-01,5.103476688117270044e+01
1.926574707031250000e-01,4.931993621444214426e+01
1.782073974609375000e-01,4.562074568734910684e+01
1.873016357421875000e-01,4.794885292509714958e+01
1.841735839843750000e-01,4.714807778459654486e+01
2.121124267578125000e-01,5.430036696633609239e+01
2.458343505859375000e-01,6.293311360295236767e+01
2.190399169921875000e-01,5.607379093603015008e+01
2.258300781250000000e-01,5.781205892394608270e+01
1.854095458984375000e-01,4.746448162059927256e+01
2.169799804687500000e-01,5.554645120935899882e+01
2.179718017578125000e-01,5.580035552220063977e+01
2.106933593750000000e-01,5.393708848796266864e+01
2.107086181640625000e-01,5.394099470816024677e+01
2.375488281250000000e-01,6.081203603567517746e+01
1.996917724609375000e-01,5.112070372551911390e+01
1.705169677734375000e-01,4.365201070777686709e+01
2.114868164062500000e-01,5.413630579936052811e+01
2.086791992187500000e-01,5.342146742188422337e+01
2.059631347656250000e-01,5.272616022671783043e+01
2.179565429687500000e-01,5.579644930200309005e+01
2.143707275390625000e-01,5.487848755557560310e+01
2.066040039062500000e-01,5.289022147501552951e+01
1.580657958984375000e-01,4.046453502656468260e+01
2.262573242187500000e-01,5.792143308947786551e+01
1.650390625000000000e-01,4.224967765685141075e+01
2.470855712890625000e-01,6.325342365915263088e+01
2.137451171875000000e-01,5.471833252747542531e+01
2.130279541015625000e-01,5.453474017818997055e+01
2.173461914062500000e-01,5.564020049410053304e+01
2.341918945312500000e-01,5.995266759221110675e+01
1.986846923828125000e-01,5.086289319247989482e+01
2.074279785156250000e-01,5.310115736568396727e+01
1.972045898437500000e-01,5.048398983331615142e+01
2.259368896484375000e-01,5.783940246532902307e+01
2.048645019531250000e-01,5.244491237249328464e+01
1.808013916015625000e-01,4.628480312093496707e+01
2.315063476562500000e-01,5.926517283743985587e+01
1.871643066406250000e-01,4.791369694331911688e+01
1.987457275390625000e-01,5.087851807327015052e+01
1.881103515625000000e-01,4.815588259556802342e+01
1.335601806640625000e-01,3.419114538927705382e+01
2.262573242187500000e-01,5.792143308947786551e+01
2.067565917968750000e-01,5.292928367699121139e+01
1.757659912109375000e-01,4.499575045573884324e+01
2.055511474609375000e-01,5.262069228138366128e+01
1.851043701171875000e-01,4.738635721664800116e+01
2.004852294921875000e-01,5.132382717579241671e+01
1.960144042968750000e-01,5.017930465790620786e+01
2.035675048828125000e-01,5.211288365570035097e+01
2.124328613281250000e-01,5.438239759048495614e+01
1.910400390625000000e-01,4.890587687350029711e+01
2.263946533203125000e-01,5.795658907125595505e+01
2.113037109375000000e-01,5.409333729586519723e+01
2.101745605468750000e-01,5.380427700124552359e+01
2.091674804687500000e-01,5.354646646820626898e+01
2.071990966796875000e-01,5.304256406272053681e+01
2.197265625000000000e-01,5.624957084492051251e+01
1.939849853515625000e-01,4.965977737163016315e+01
1.989593505859375000e-01,5.093320515603598864e+01
1.869812011718750000e-01,4.786682230094832846e+01
1.994018554687500000e-01,5.104648554176535669e+01
2.090606689453125000e-01,5.351912292682332151e+01
2.088012695312500000e-01,5.345271718346473477e+01
2.379913330078125000e-01,6.092531642140454551e+01
2.030334472656250000e-01,5.197616594878555674e+01
1.885528564453125000e-01,4.826916298129740568e+01
1.893463134765625000e-01,4.847228643157070849e+01
2.017822265625000000e-01,5.165585589258530064e+01
2.085571289062500000e-01,5.339021766030371197e+01
1.949157714843750000e-01,4.989805680368154839e+01
2.224884033203125000e-01,5.695659670067959013e+01
1.953735351562500000e-01,5.001524340960848036e+01
1.767578125000000000e-01,4.524965476858050550e+01
2.200012207031250000e-01,5.631988280847669159e+01
1.981658935546875000e-01,5.073008170576267872e+01
2.377471923828125000e-01,6.086281689824353691e+01
2.069854736328125000e-01,5.298787697995463475e+01
2.061157226562500000e-01,5.276522242869348389e+01
2.181243896484375000e-01,5.583941772417629323e+01
2.147674560546875000e-01,5.498004928071222963e+01
2.021789550781250000e-01,5.175741761772199823e+01
2.192077636718750000e-01,5.611675935820333905e+01
1.691894531250000000e-01,4.331216955058879847e+01
2.387847900390625000e-01,6.112843987167788384e+01
1.802215576171875000e-01,4.613636675342754501e+01
1.926116943359375000e-01,4.930821755384943117e+01
1.393432617187500000e-01,3.567160284415374605e+01
2.110290527343750000e-01,5.402302533230905368e+01
2.070922851562500000e-01,5.301522052133757512e+01
2.035064697265625000e-01,5.209725877491006685e+01
2.170410156250000000e-01,5.556207609014926163e+01
1.808471679687500000e-01,4.629652178152762332e+01
1.342620849609375000e-01,3.437083151836496597e+01
1.800079345703125000e-01,4.608167967066158610e+01
2.015380859375000000e-01,5.159335636942427783e+01
1.808013916015625000e-01,4.628480312093496707e+01
1.974945068359375000e-01,5.055820801706988732e+01
2.105102539062500000e-01,5.389021384559189443e+01
1.898803710937500000e-01,4.860900413848546719e+01
1.987762451171875000e-01,5.088633051366527837e+01
1.448211669921875000e-01,3.707393589507922371e+01
1.997070312500000000e-01,5.112460994571664230e+01
2.125091552734375000e-01,5.440192869147278287e+01
2.121124267578125000e-01,5.430036696633609239e+01
1.931610107421875000e-01,4.944884148096169696e+01
2.264709472656250000e-01,5.797612017224374625e+01
1.768798828125000000e-01,4.528090453016097428e+01
1.792602539062500000e-01,4.589027488098097507e+01
2.144775390625000000e-01,5.490583109695849373e+01
1.643218994140625000e-01,4.206608530756592046e+01
2.154235839843750000e-01,5.514801674920746422e+01
2.374114990234375000e-01,6.077688005389707371e+01
1.919097900390625000e-01,4.912853142476151191e+01
2.161560058593750000e-01,5.533551531869056817e+01
1.925811767578125000e-01,4.930040511345426779e+01
2.653350830078125000e-01,6.792526301543904310e+01
2.044067382812500000e-01,5.232772576656632424e+01
1.603851318359375000e-01,4.105828049659442769e+01
2.183837890625000000e-01,5.590582346753485865e+01
2.739868164062500000e-01,7.014008986745781726e+01
2.326507568359375000e-01,5.955813935225717159e+01
2.026214599609375000e-01,5.187069800345138759e+01
2.339172363281250000e-01,5.988235562865496320e+01
1.957092285156250000e-01,5.010118025395487251e+01
2.101593017578125000e-01,5.380037078104790993e+01
1.870880126953125000e-01,4.789416584233130436e+01
1.852569580078125000e-01,4.742541941862362620e+01
2.195587158203125000e-01,5.620660242274731644e+01
1.732788085937500000e-01,4.435903656353591629e+01
2.070617675781250000e-01,5.300740808094245438e+01
1.891174316406250000e-01,4.841369312860729224e+01
2.249603271484375000e-01,5.758940437268493184e+01
2.047271728515625000e-01,5.240975639071516667e+01
2.076721191406250000e-01,5.316365688884502561e+01
1.819305419921875000e-01,4.657386341555469045e+01
2.032775878906250000e-01,5.203866547194661507e+01
1.952056884765625000e-01,4.997227498743525587e+01
1.959686279296875000e-01,5.016758599731345214e+01
1.686706542968750000e-01,4.317935806387161790e+01
1.804351806640625000e-01,4.619105383619342575e+01
2.241973876953125000e-01,5.739409336280676399e+01
2.078704833984375000e-01,5.321443775141336374e+01
1.839599609375000000e-01,4.709339070183063569e+01
1.914825439453125000e-01,4.901915725922967937e+01
1.569671630859375000e-01,4.018328717234011549e+01
2.184906005859375000e-01,5.593316700891781323e+01
2.917327880859375000e-01,7.468302395722470521e+01
2.062988281250000000e-01,5.281209707106425810e+01
1.941986083984375000e-01,4.971446445439609363e+01
1.990814208984375000e-01,5.096445491761654978e+01
2.207641601562500000e-01,5.651519381835485234e+01
2.250976562500000000e-01,5.762456035446301428e+01
2.390136718750000000e-01,6.118703317464131430e+01
1.896209716796875000e-01,4.854259839512689467e+01
1.498107910156250000e-01,3.835126989968263445e+01
2.196655273437500000e-01,5.623394596413024971e+01
1.836700439453125000e-01,4.701917251807694242e+01
1.589965820312500000e-01,4.070281445861608205e+01
2.025756835937500000e-01,5.185897934285865318e+01
2.005920410156250000e-01,5.135117071717532866e+01
1.921539306640625000e-01,4.919103094792251341e+01
1.488494873046875000e-01,3.810517802723606451e+01
2.852935791015625000e-01,7.303459903385267182e+01
1.991577148437500000e-01,5.098398601860433388e+01
3.782806396484375000e-01,9.683910491780720520e+01
2.220306396484375000e-01,5.683550394918436410e+01
2.119293212890625000e-01,5.425349232396534660e+01
2.581024169921875000e-01,6.607371464179374243e+01
2.843017578125000000e-01,7.278069472101101667e+01
2.016448974609375000e-01,5.162069991080729636e+01
1.917877197265625000e-01,4.909728166318097209e+01
2.072143554687500000e-01,5.304647028291808653e+01
1.947174072265625000e-01,4.984727594111324578e+01
1.965484619140625000e-01,5.031602236482088841e+01
2.194213867187500000e-01,5.617144644096922690e+01
2.063140869140625000e-01,5.281600329126180071e+01
1.589202880859375000e-01,4.068328335762829084e+01
1.197662353515625000e-01,3.065992233067925810e+01
2.133789062500000000e-01,5.462458324273391952e+01
2.147827148437500000e-01,5.498395550090979356e+01
2.006835937500000000e-01,5.137460803836073353e+01
2.519531250000000000e-01,6.449950790217552310e+01
2.111816406250000000e-01,5.406208753428471425e+01
2.060089111328125000e-01,5.273787888731054352e+01
2.559661865234375000e-01,6.552684381413482129e+01
2.079772949218750000e-01,5.324178129279628990e+01
2.367858886718750000e-01,6.061672502579698119e+01
1.840209960937500000e-01,4.710901558262091982e+01
2.146606445312500000e-01,5.495270573932928215e+01
1.897583007812500000e-01,4.857775437690495579e+01
2.219848632812500000e-01,5.682769143415996638e+01
1.981811523437500000e-01,5.073398792596024265e+01
1.730194091796875000e-01,4.429263082017734376e+01
1.582183837890625000e-01,4.050359722854032896e+01
2.200012207031250000e-01,5.631988280847669159e+01
2.190399169921875000e-01,5.607379093603015008e+01
1.892700195312500000e-01,4.845275533058291018e+01
1.915130615234375000e-01,4.902696969962478590e+01
2.289733886718750000e-01,5.861674028464425135e+01
2.131958007812500000e-01,5.457770860036314531e+01
2.209930419921875000e-01,5.657378712131833254e+01
2.121276855468750000e-01,5.430427318653370605e+01
1.788177490234375000e-01,4.577699449525159991e+01
1.738586425781250000e-01,4.450747293104335256e+01
2.161712646484375000e-01,5.533942153888811077e+01
1.553344726562500000e-01,3.976532161120073994e+01
2.010650634765625000e-01,5.147226354329980325e+01
1.992187500000000000e-01,5.099961089939459669e+01
2.130889892578125000e-01,5.455036505898018362e+01
1.450805664062500000e-01,3.714034163843778202e+01
1.807098388671875000e-01,4.626136579974955509e+01
2.410888671875000000e-01,6.171827912150997975e+01
1.897277832031250000e-01,4.856994193650987057e+01
2.017669677734375000e-01,5.165194967238777934e+01
2.142639160156250000e-01,5.485114401419260588e+01
2.272491455078125000e-01,5.817533740231954198e+01
2.143554687500000000e-01,5.487458133537801075e+01
2.412414550781250000e-01,6.175734132348564742e+01
1.949157714843750000e-01,4.989805680368154839e+01
1.906433105468750000e-01,4.880431514836370610e+01
2.046051025390625000e-01,5.237850662913469790e+01
2.184143066406250000e-01,5.591363590793002913e+01
2.105255126953125000e-01,5.389412006578948677e+01
2.049865722656250000e-01,5.247616213407373920e+01
2.343750000000000000e-01,5.999954223458188096e+01
1.736145019531250000e-01,4.444497340788232975e+01
2.088470458984375000e-01,5.346443584405745497e+01
2.251586914062500000e-01,5.764018523525326287e+01
1.902160644531250000e-01,4.869494098283191619e+01
2.117767333984375000e-01,5.421443012198972866e+01
2.098846435546875000e-01,5.373005881749177348e+01
2.315368652343750000e-01,5.927298527783496951e+01
2.151794433593750000e-01,5.508551722604647694e+01
2.198181152343750000e-01,5.627300816610587475e+01
1.844787597656250000e-01,4.722620218854782337e+01
1.920471191406250000e-01,4.916368740653956593e+01
2.300720214843750000e-01,5.889798813886883266e+01
1.854858398437500000e-01,4.748401272158705666e+01
2.391967773437500000e-01,6.123390781701207430e+01
2.077178955078125000e-01,5.317537554943771738e+01
