Mean_P, SD_P
1.781311035156250000e-01,4.560121458636123037e+01
2.109222412109375000e-01,5.399568179092612752e+01
1.897430419921875000e-01,4.857384815670741318e+01
1.493225097656250000e-01,3.822627085336058883e+01
1.857910156250000000e-01,4.756213712553834938e+01
2.244873046875000000e-01,5.746831154656042884e+01
1.951751708984375000e-01,4.996446254704018486e+01
2.307434082031250000e-01,5.906986182756169512e+01
1.964874267578125000e-01,5.030039748403063271e+01
1.969757080078125000e-01,5.042539653035271385e+01
1.552886962890625000e-01,3.975360295060805527e+01
1.838836669921875000e-01,4.707385960084287291e+01
1.975860595703125000e-01,5.058164533825522824e+01
2.205657958984375000e-01,5.646441295578654973e+01
1.522979736328125000e-01,3.898798379188552587e+01
1.810913085937500000e-01,4.635902130468864613e+01
1.962890625000000000e-01,5.024961662146232300e+01
1.944885253906250000e-01,4.978868263814979400e+01
2.098999023437500000e-01,5.373396503768933741e+01
2.019195556640625000e-01,5.169101187436342570e+01
1.746520996093750000e-01,4.471059638131669800e+01
2.251434326171875000e-01,5.763627901505573448e+01
1.506347656250000000e-01,3.856220579035106510e+01
2.024688720703125000e-01,5.183163580147568439e+01
1.761016845703125000e-01,4.508168730008525671e+01
1.952819824218750000e-01,4.999180608842310392e+01
2.260437011718750000e-01,5.786674600671197766e+01
1.882476806640625000e-01,4.819103857734614849e+01
1.898498535156250000e-01,4.860119169809032513e+01
2.142791748046875000e-01,5.485505023439021244e+01
1.596374511718750000e-01,4.086687570691377402e+01
1.995544433593750000e-01,5.108554774374101726e+01
1.742858886718750000e-01,4.461684709657514247e+01
2.737274169921875000e-01,7.007368412409920211e+01
1.692504882812500000e-01,4.332779443137903996e+01
1.799011230468750000e-01,4.605433612927870257e+01
1.875610351562500000e-01,4.801525866845575052e+01
1.605377197265625000e-01,4.109734269857005984e+01
1.972808837890625000e-01,5.050352093430397815e+01
2.022247314453125000e-01,5.176913627831468290e+01
1.612091064453125000e-01,4.126921638726284414e+01
1.552429199218750000e-01,3.974188429001536349e+01
2.011108398437500000e-01,5.148398220389251634e+01
1.909332275390625000e-01,4.887853333211742068e+01
1.729736328125000000e-01,4.428091215958465199e+01
1.847686767578125000e-01,4.730042037230153795e+01
2.121887207031250000e-01,5.431989806732396175e+01
1.860504150390625000e-01,4.762854286889696453e+01
2.324981689453125000e-01,5.951907715028151102e+01
1.752319335937500000e-01,4.485903274882409875e+01
1.919860839843750000e-01,4.914806252574927470e+01
1.857757568359375000e-01,4.755823090534079967e+01
1.778259277343750000e-01,4.552309018240995186e+01
2.011413574218750000e-01,5.149179464428765129e+01
1.616821289062500000e-01,4.139030921338733293e+01
1.702575683593750000e-01,4.358560496441828747e+01
1.578826904296875000e-01,4.041766038419392970e+01
1.989288330078125000e-01,5.092539271564089631e+01
1.914978027343750000e-01,4.902306347942722908e+01
1.700134277343750000e-01,4.352310544125726466e+01
2.153778076171875000e-01,5.513629808861482218e+01
1.816253662109375000e-01,4.649573901160339062e+01
2.002105712890625000e-01,5.125351521223625184e+01
1.688385009765625000e-01,4.322232648604483529e+01
2.089691162109375000e-01,5.349568560563794506e+01
2.260284423828125000e-01,5.786283978651444215e+01
1.659545898437500000e-01,4.248405086870523206e+01
1.970977783203125000e-01,5.045664629193321815e+01
1.939544677734375000e-01,4.965196493123504951e+01
1.997375488281250000e-01,5.113242238611177015e+01
2.012634277343750000e-01,5.152304440586814138e+01
2.229461669921875000e-01,5.707378330660651500e+01
1.950988769531250000e-01,4.994493144605237234e+01
1.701507568359375000e-01,4.355826142303533999e+01
1.815032958984375000e-01,4.646448925002290764e+01
2.147064208984375000e-01,5.496442439992200235e+01
2.389678955078125000e-01,6.117531451404863674e+01
1.699066162109375000e-01,4.349576189987429586e+01
2.145843505859375000e-01,5.493317463834144831e+01
2.029418945312500000e-01,5.195272862760018739e+01
1.829071044921875000e-01,4.682386150819878168e+01
1.659088134765625000e-01,4.247233220811256160e+01
1.908111572265625000e-01,4.884728357053688086e+01
1.854400634765625000e-01,4.747229406099434357e+01
1.551513671875000000e-01,3.971844696882998704e+01
1.828155517578125000e-01,4.680042418701335549e+01
2.060241699218750000e-01,5.274178510750810744e+01
1.823120117187500000e-01,4.667151892049376016e+01
1.772308349609375000e-01,4.537074759470502272e+01
1.766357421875000000e-01,4.521840500699999410e+01
1.884765625000000000e-01,4.824963188030959316e+01
1.613159179687500000e-01,4.129655992864579872e+01
1.906433105468750000e-01,4.880431514836370610e+01
1.700592041015625000e-01,4.353482410184992801e+01
1.592712402343750000e-01,4.077312642217226113e+01
1.781616210937500000e-01,4.560902702675637244e+01
1.642456054687500000e-01,4.204655420657807241e+01
1.960906982421875000e-01,5.019883575889397065e+01
2.001953125000000000e-01,5.124960899203868792e+01
1.976623535156250000e-01,5.060117643924305497e+01
1.770782470703125000e-01,4.533168539272931241e+01
1.820983886718750000e-01,4.661683183772787231e+01
1.692810058593750000e-01,4.333560687177419624e+01
1.617279052734375000e-01,4.140202787398004602e+01
2.035675048828125000e-01,5.211288365570035097e+01
1.823120117187500000e-01,4.667151892049376016e+01
1.861267089843750000e-01,4.764807396988472732e+01
2.144012451171875000e-01,5.488629999597073095e+01
1.500854492187500000e-01,3.842158186323874958e+01
1.840820312500000000e-01,4.712464046341118973e+01
1.775207519531250000e-01,4.544496577845873730e+01
1.729431152343750000e-01,4.427309971918953835e+01
1.675872802734375000e-01,4.290201642984459340e+01
2.109527587890625000e-01,5.400349423132125537e+01
1.797485351562500000e-01,4.601527392730302068e+01
1.830596923828125000e-01,4.686292371017443514e+01
1.920776367187500000e-01,4.917149984693467246e+01
1.898498535156250000e-01,4.860119169809032513e+01
1.815338134765625000e-01,4.647230169041797865e+01
1.463775634765625000e-01,3.747237035523073700e+01
2.091979980468750000e-01,5.355427890860143947e+01
1.607208251953125000e-01,4.114421734094079852e+01
1.599426269531250000e-01,4.094500011086505253e+01
1.334381103515625000e-01,3.415989562769650689e+01
1.886138916015625000e-01,4.828478786208769691e+01
2.052764892578125000e-01,5.255038031782745378e+01
2.100372314453125000e-01,5.376912101946741274e+01
1.967468261718750000e-01,5.036680322738924076e+01
1.763916015625000000e-01,4.515590548383897129e+01
1.560211181640625000e-01,3.994110152009115211e+01
1.808166503906250000e-01,4.628870934113252389e+01
1.866912841796875000e-01,4.779260411719462098e+01
1.969299316406250000e-01,5.041367786976002208e+01
1.878356933593750000e-01,4.808557063201192250e+01
2.098693847656250000e-01,5.372615259729419535e+01
2.005615234375000000e-01,5.134335827678018660e+01
2.085571289062500000e-01,5.339021766030371197e+01
2.097778320312500000e-01,5.370271527610882600e+01
1.921997070312500000e-01,4.920274960851518387e+01
1.860961914062500000e-01,4.764026152948961368e+01
1.852416992187500000e-01,4.742151319842603385e+01
1.595916748046875000e-01,4.085515704632106804e+01
1.861419677734375000e-01,4.765198019008231967e+01
2.094879150390625000e-01,5.362849709235515405e+01
1.917724609375000000e-01,4.909337544298336553e+01
1.908874511718750000e-01,4.886681467152469338e+01
2.052917480468750000e-01,5.255428653802507455e+01
1.918487548828125000e-01,4.911290654397125621e+01
2.105865478515625000e-01,5.390974494657971405e+01
1.977233886718750000e-01,5.061680132003333199e+01
1.734466552734375000e-01,4.440200498570914078e+01
2.073211669921875000e-01,5.307381382430105532e+01
1.638946533203125000e-01,4.195671114203411634e+01
1.873626708984375000e-01,4.796447780588745502e+01
1.890869140625000000e-01,4.840588068821211465e+01
1.646728515625000000e-01,4.215592837210987653e+01
2.190399169921875000e-01,5.607379093603015008e+01
1.865539550781250000e-01,4.775744813541653855e+01
1.681671142578125000e-01,4.305045279735202968e+01
2.006530761718750000e-01,5.136679559796560568e+01
1.841735839843750000e-01,4.714807778459654486e+01
1.691741943359375000e-01,4.330826333039124876e+01
1.816253662109375000e-01,4.649573901160339062e+01
1.615905761718750000e-01,4.136687189220195648e+01
1.779785156250000000e-01,4.556215238438561954e+01
2.011108398437500000e-01,5.148398220389251634e+01
1.576385498046875000e-01,4.035516086103288558e+01
1.930541992187500000e-01,4.942149793957876369e+01
1.644744873046875000e-01,4.210514750954152419e+01
1.720275878906250000e-01,4.403872650733570282e+01
1.764831542968750000e-01,4.517934280502434774e+01
1.835632324218750000e-01,4.699182897669400916e+01
1.962127685546875000e-01,5.023008552047449626e+01
2.148284912109375000e-01,5.499567416150249244e+01
1.791839599609375000e-01,4.587074377999319807e+01
1.869964599609375000e-01,4.787072852114592791e+01
1.769256591796875000e-01,4.529262319075370868e+01
1.942138671875000000e-01,4.971446454825287020e+01
1.816711425781250000e-01,4.650745767219608240e+01
1.612243652343750000e-01,4.127312260746044359e+01
1.825866699218750000e-01,4.674183088404991793e+01
1.766510009765625000e-01,4.522231122719756513e+01
2.132873535156250000e-01,5.460114592154851465e+01
1.450653076171875000e-01,3.713643541824022520e+01
1.870727539062500000e-01,4.789025962213370491e+01
1.909790039062500000e-01,4.889025199271006983e+01
1.689910888671875000e-01,4.326138868802046034e+01
2.056579589843750000e-01,5.264803582276655192e+01
1.873016357421875000e-01,4.794885292509714958e+01
2.209625244140625000e-01,5.656597468092316916e+01
1.995544433593750000e-01,5.108554774374101726e+01
2.059173583984375000e-01,5.271444156612518128e+01
1.951293945312500000e-01,4.995274388644745756e+01
1.813049316406250000e-01,4.641370838745456950e+01
1.895904541015625000e-01,4.853478595473178814e+01
2.227630615234375000e-01,5.702690866423570526e+01
1.972045898437500000e-01,5.048398983331615142e+01
1.894226074218750000e-01,4.849181753255855654e+01
1.553344726562500000e-01,3.976532161120073994e+01
1.797027587890625000e-01,4.600355526671033601e+01
2.138977050781250000e-01,5.475739472945109299e+01
1.905517578125000000e-01,4.878087782717825149e+01
2.111053466796875000e-01,5.404255643329690173e+01
1.684570312500000000e-01,4.312467098110573005e+01
1.934204101562500000e-01,4.951524722432029790e+01
1.697845458984375000e-01,4.346451213829377735e+01
1.790771484375000000e-01,4.584340023861017954e+01
1.800231933593750000e-01,4.608558589085919976e+01
1.642761230468750000e-01,4.205436664697320737e+01
1.998443603515625000e-01,5.115976592749471052e+01
1.887969970703125000e-01,4.833166250445840717e+01
1.560974121093750000e-01,3.996063262107897174e+01
1.756591796875000000e-01,4.496840691435590287e+01
1.779327392578125000e-01,4.555043372379289934e+01
2.226562500000000000e-01,5.699956512285278620e+01
2.122497558593750000e-01,5.433552294811420325e+01
1.564178466796875000e-01,4.004266324522779286e+01
2.035217285156250000e-01,5.210116499510760235e+01
1.665191650390625000e-01,4.262858101601510441e+01
1.768951416015625000e-01,4.528481075035860215e+01
1.909332275390625000e-01,4.887853333211742068e+01
2.088470458984375000e-01,5.346443584405745497e+01
1.693420410156250000e-01,4.335123175256445194e+01
1.772155761718750000e-01,4.536684137450741616e+01
1.863708496093750000e-01,4.771057349304579276e+01
1.649627685546875000e-01,4.223014655586356980e+01
1.838073730468750000e-01,4.705432849985506749e+01
1.723327636718750000e-01,4.411685091128696001e+01
1.632080078125000000e-01,4.178093123314373969e+01
2.364959716796875000e-01,6.054250684204327371e+01
2.144927978515625000e-01,5.490973731715607897e+01
1.766815185546875000e-01,4.523012366759266456e+01
1.867523193359375000e-01,4.780822899798489090e+01
2.357482910156250000e-01,6.035110205236261294e+01
1.710510253906250000e-01,4.378872841469161159e+01
1.865234375000000000e-01,4.774963569502141780e+01
1.905364990234375000e-01,4.877697160698069467e+01
2.152557373046875000e-01,5.510504832703430367e+01
1.750640869140625000e-01,4.481606432665092399e+01
1.736297607421875000e-01,4.444887962807990789e+01
2.052917480468750000e-01,5.255428653802507455e+01
2.343444824218750000e-01,5.999172979418675311e+01
1.360473632812500000e-01,3.482785928147993815e+01
1.913757324218750000e-01,4.899181371784673900e+01
2.013092041015625000e-01,5.153476306646087579e+01
2.190704345703125000e-01,5.608160337642523530e+01
1.940917968750000000e-01,4.968712091301311773e+01
1.672668457031250000e-01,4.281998580569573676e+01
1.748199462890625000e-01,4.475356480348987986e+01
1.778564453125000000e-01,4.553090262280506550e+01
1.955108642578125000e-01,5.005039939138654148e+01
1.724395751953125000e-01,4.414419445266989328e+01
2.220611572265625000e-01,5.684722253514780022e+01
1.531066894531250000e-01,3.919501346235641392e+01
1.918487548828125000e-01,4.911290654397125621e+01
1.812591552734375000e-01,4.640198972686186352e+01
1.958770751953125000e-01,5.014414867612812543e+01
1.474761962890625000e-01,3.775361820945532543e+01
2.054443359375000000e-01,5.259334874000064275e+01
1.962738037109375000e-01,5.024571040126475907e+01
1.644744873046875000e-01,4.210514750954152419e+01
1.587829589843750000e-01,4.064812737585021551e+01
1.720581054687500000e-01,4.404653894773080225e+01
1.454925537109375000e-01,3.724580958377201512e+01
1.960144042968750000e-01,5.017930465790620786e+01
2.145996093750000000e-01,5.493708085853903356e+01
1.788635253906250000e-01,4.578871315584434143e+01
1.869659423828125000e-01,4.786291608075080006e+01
1.968688964843750000e-01,5.039805298896973085e+01
1.810760498046875000e-01,4.635511508449111773e+01
2.541961669921875000e-01,6.507372227121737751e+01
2.494506835937500000e-01,6.385888778977503222e+01
1.670532226562500000e-01,4.276529872292983470e+01
1.975860595703125000e-01,5.058164533825522824e+01
1.691894531250000000e-01,4.331216955058879847e+01
1.898803710937500000e-01,4.860900413848546719e+01
1.962890625000000000e-01,5.024961662146232300e+01
1.752777099609375000e-01,4.487075140941679763e+01
1.961669921875000000e-01,5.021836685988177607e+01
1.725616455078125000e-01,4.417544421425043311e+01
1.969909667968750000e-01,5.042930275055029909e+01
2.077026367187500000e-01,5.317146932924013214e+01
1.627349853515625000e-01,4.165983840701924379e+01
1.858978271484375000e-01,4.758948066692127554e+01
2.041320800781250000e-01,5.225741380301018069e+01
1.959228515625000000e-01,5.015586733672075326e+01
1.992645263671875000e-01,5.101132955998728846e+01
1.895294189453125000e-01,4.851916107394149691e+01
2.175140380859375000e-01,5.568316891627372200e+01
1.620178222656250000e-01,4.147624605773376771e+01
1.809692382812500000e-01,4.632777154310813472e+01
1.446838378906250000e-01,3.703877991330115549e+01
2.067871093750000000e-01,5.293709611738630372e+01
1.646118164062500000e-01,4.214030349131960662e+01
2.009124755859375000e-01,5.143320134132417110e+01
1.743316650390625000e-01,4.462856575716783425e+01
1.998901367187500000e-01,5.117148458808740230e+01
1.616363525390625000e-01,4.137859055279464826e+01
1.893157958984375000e-01,4.846447399117563748e+01
1.897277832031250000e-01,4.856994193650987057e+01
1.819915771484375000e-01,4.658948829634491062e+01
1.905975341796875000e-01,4.879259648777098590e+01
1.980590820312500000e-01,5.070273816437973124e+01
1.964721679687500000e-01,5.029649126383308300e+01
1.800231933593750000e-01,4.608558589085919976e+01
1.841430664062500000e-01,4.714026534420143122e+01
2.318725585937500000e-01,5.935892212218139008e+01
1.675109863281250000e-01,4.288248532885675957e+01
1.798095703125000000e-01,4.603089880809324796e+01
1.636962890625000000e-01,4.190593027946578530e+01
1.726531982421875000e-01,4.419888153543581666e+01
1.926727294921875000e-01,4.932384243463968687e+01
1.640472412109375000e-01,4.199577334400974848e+01
2.081604003906250000e-01,5.328865593516707122e+01
2.112274169921875000e-01,5.407380619487742024e+01
1.859130859375000000e-01,4.759338688711881815e+01
1.802673339843750000e-01,4.614808541402017994e+01
1.770324707031250000e-01,4.531996673213669169e+01
1.692199707031250000e-01,4.331998199098391922e+01
